Time,signal1,signal2,signal3
190.24,0.984962,-0.172773,95.12
190.26,0.981309,-0.192437,95.13
190.28,0.977265,-0.212023,95.14
190.3,0.972829,-0.231524,95.15
190.32,0.968004,-0.250933,95.16
190.34,0.962792,-0.270242,95.17
190.36,0.957195,-0.289443,95.18
190.38,0.951215,-0.308527,95.19
190.4,0.944855,-0.327489,95.2
190.42,0.938117,-0.346319,95.21
190.44,0.931003,-0.365011,95.22
190.46,0.923517,-0.383557,95.23
190.48,0.915662,-0.401949,95.24
190.5,0.90744,-0.420181,95.25
190.52,0.898856,-0.438244,95.26
190.54,0.889912,-0.456133,95.27
190.56,0.880612,-0.473838,95.28
190.58,0.87096,-0.491355,95.29
190.6,0.860959,-0.508674,95.3
190.62,0.850614,-0.525791,95.31
190.64,0.839929,-0.542697,95.32
190.66,0.828908,-0.559386,95.33
190.68,0.817555,-0.575851,95.34
190.7,0.805875,-0.592086,95.35
190.72,0.793873,-0.608084,95.36
190.74,0.781553,-0.623838,95.37
190.76,0.768921,-0.639344,95.38
190.78,0.755981,-0.654593,95.39
190.8,0.742739,-0.669581,95.4
190.82,0.7292,-0.684301,95.41
190.84,0.715369,-0.698747,95.42
190.86,0.701252,-0.712914,95.43
190.88,0.686854,-0.726795,95.44
190.9,0.672182,-0.740386,95.45
190.92,0.657241,-0.753681,95.46
190.94,0.642037,-0.766674,95.47
190.96,0.626576,-0.77936,95.48
190.98,0.610864,-0.791735,95.49
191,0.594909,-0.803793,95.5
191.02,0.578715,-0.81553,95.51
191.04,0.56229,-0.82694,95.52
191.06,0.545639,-0.83802,95.53
191.08,0.528771,-0.848765,95.54
191.1,0.511691,-0.85917,95.55
191.12,0.494406,-0.869231,95.56
191.14,0.476924,-0.878944,95.57
191.16,0.459251,-0.888307,95.58
191.18,0.441394,-0.897313,95.59
191.2,0.423361,-0.905961,95.6
191.22,0.405158,-0.914247,95.61
191.24,0.386793,-0.922166,95.62
191.26,0.368274,-0.929717,95.63
191.28,0.349607,-0.936896,95.64
191.3,0.330801,-0.943701,95.65
191.32,0.311862,-0.950127,95.66
191.34,0.292798,-0.956174,95.67
191.36,0.273617,-0.961839,95.68
191.38,0.254327,-0.967118,95.69
191.4,0.234935,-0.972011,95.7
191.42,0.215449,-0.976515,95.71
191.44,0.195877,-0.980628,95.72
191.46,0.176227,-0.98435,95.73
191.48,0.156506,-0.987677,95.74
191.5,0.136722,-0.990609,95.75
191.52,0.116884,-0.993146,95.76
191.54,0.0969991,-0.995284,95.77
191.56,0.0770754,-0.997025,95.78
191.58,0.0571208,-0.998367,95.79
191.6,0.0371433,-0.99931,95.8
191.62,0.017151,-0.999853,95.81
191.64,-0.00284813,-0.999996,95.82
191.66,-0.0228461,-0.999739,95.83
191.68,-0.042835,-0.999082,95.84
191.7,-0.0628068,-0.998026,95.85
191.72,-0.0827534,-0.99657,95.86
191.74,-0.102667,-0.994716,95.87
191.76,-0.122539,-0.992464,95.88
191.78,-0.142363,-0.989815,95.89
191.8,-0.162129,-0.98677,95.9
191.82,-0.181831,-0.98333,95.91
191.84,-0.20146,-0.979497,95.92
191.86,-0.221008,-0.975272,95.93
191.88,-0.240468,-0.970657,95.94
191.9,-0.259832,-0.965654,95.95
191.92,-0.279092,-0.960264,95.96
191.94,-0.29824,-0.954491,95.97
191.96,-0.317269,-0.948336,95.98
191.98,-0.336171,-0.941801,95.99
192,-0.354938,-0.93489,96
192.02,-0.373564,-0.927604,96.01
192.04,-0.39204,-0.919948,96.02
192.06,-0.410359,-0.911924,96.03
192.08,-0.428515,-0.903535,96.04
192.1,-0.446498,-0.894784,96.05
192.12,-0.464304,-0.885676,96.06
192.14,-0.481923,-0.876214,96.07
192.16,-0.49935,-0.8664,96.08
192.18,-0.516577,-0.856241,96.09
192.2,-0.533597,-0.845739,96.1
192.22,-0.550404,-0.834898,96.11
192.24,-0.566991,-0.823724,96.12
192.26,-0.583351,-0.81222,96.13
192.28,-0.599477,-0.800392,96.14
192.3,-0.615364,-0.788243,96.15
192.32,-0.631005,-0.775779,96.16
192.34,-0.646393,-0.763004,96.17
192.36,-0.661523,-0.749925,96.18
192.38,-0.676388,-0.736545,96.19
192.4,-0.690983,-0.722871,96.2
192.42,-0.705301,-0.708908,96.21
192.44,-0.719337,-0.694661,96.22
192.46,-0.733086,-0.680136,96.23
192.48,-0.746541,-0.665339,96.24
192.5,-0.759698,-0.650276,96.25
192.52,-0.77255,-0.634953,96.26
192.54,-0.785094,-0.619376,96.27
192.56,-0.797324,-0.603552,96.28
192.58,-0.809235,-0.587486,96.29
192.6,-0.820822,-0.571184,96.3
192.62,-0.83208,-0.554655,96.31
192.64,-0.843006,-0.537903,96.32
192.66,-0.853595,-0.520937,96.33
192.68,-0.863843,-0.503762,96.34
192.7,-0.873744,-0.486386,96.35
192.72,-0.883297,-0.468815,96.36
192.74,-0.892496,-0.451056,96.37
192.76,-0.901338,-0.433117,96.38
192.78,-0.909819,-0.415005,96.39
192.8,-0.917937,-0.396727,96.4
192.82,-0.925687,-0.37829,96.41
192.84,-0.933067,-0.359702,96.42
192.86,-0.940074,-0.34097,96.43
192.88,-0.946705,-0.322101,96.44
192.9,-0.952957,-0.303104,96.45
192.92,-0.958829,-0.283985,96.46
192.94,-0.964316,-0.264753,96.47
192.96,-0.969418,-0.245415,96.48
192.98,-0.974132,-0.225979,96.49
193,-0.978457,-0.206453,96.5
193.02,-0.98239,-0.186844,96.51
193.04,-0.98593,-0.16716,96.52
193.06,-0.989076,-0.147409,96.53
193.08,-0.991826,-0.127599,96.54
193.1,-0.994179,-0.107739,96.55
193.12,-0.996135,-0.0878349,96.56
193.14,-0.997692,-0.0678959,96.57
193.16,-0.998851,-0.0479298,96.58
193.18,-0.999609,-0.0279446,96.59
193.2,-0.999968,-0.00794811,96.6
193.22,-0.999927,0.0120515,96.61
193.24,-0.999486,0.0320463,96.62
193.26,-0.998646,0.0520283,96.63
193.28,-0.997405,0.0719895,96.64
193.3,-0.995766,0.0919219,96.65
193.32,-0.993729,0.111817,96.66
193.34,-0.991294,0.131668,96.67
193.36,-0.988462,0.151467,96.68
193.38,-0.985236,0.171204,96.69
193.4,-0.981615,0.190873,96.7
193.42,-0.977601,0.210466,96.71
193.44,-0.973197,0.229975,96.72
193.46,-0.968403,0.249391,96.73
193.48,-0.963222,0.268708,96.74
193.5,-0.957655,0.287918,96.75
193.52,-0.951706,0.307012,96.76
193.54,-0.945375,0.325983,96.77
193.56,-0.938667,0.344824,96.78
193.58,-0.931583,0.363528,96.79
193.6,-0.924127,0.382085,96.8
193.62,-0.916301,0.40049,96.81
193.64,-0.908108,0.418735,96.82
193.66,-0.899553,0.436812,96.83
193.68,-0.890637,0.454715,96.84
193.7,-0.881365,0.472435,96.85
193.72,-0.871741,0.489967,96.86
193.74,-0.861768,0.507303,96.87
193.76,-0.85145,0.524435,96.88
193.78,-0.840792,0.541358,96.89
193.8,-0.829797,0.558065,96.9
193.82,-0.818471,0.574548,96.91
193.84,-0.806817,0.590801,96.92
193.86,-0.79484,0.606819,96.93
193.88,-0.782546,0.622593,96.94
193.9,-0.769938,0.638118,96.95
193.92,-0.757023,0.653388,96.96
193.94,-0.743805,0.668397,96.97
193.96,-0.730289,0.683139,96.98
193.98,-0.716481,0.697607,96.99
194,-0.702386,0.711796,97
194.02,-0.688011,0.7257,97.01
194.04,-0.67336,0.739315,97.02
194.06,-0.65844,0.752633,97.03
194.08,-0.643257,0.76565,97.04
194.1,-0.627816,0.778362,97.05
194.12,-0.612125,0.790761,97.06
194.14,-0.596188,0.802845,97.07
194.16,-0.580013,0.814607,97.08
194.18,-0.563606,0.826044,97.09
194.2,-0.546973,0.83715,97.1
194.22,-0.530122,0.847921,97.11
194.24,-0.513059,0.858353,97.12
194.26,-0.49579,0.868442,97.13
194.28,-0.478323,0.878184,97.14
194.3,-0.460665,0.887574,97.15
194.32,-0.442823,0.896609,97.16
194.34,-0.424803,0.905286,97.17
194.36,-0.406614,0.9136,97.18
194.38,-0.388262,0.921549,97.19
194.4,-0.369754,0.92913,97.2
194.42,-0.351099,0.936338,97.21
194.44,-0.332303,0.943173,97.22
194.46,-0.313375,0.94963,97.23
194.48,-0.294321,0.955707,97.24
194.5,-0.275149,0.961402,97.25
194.52,-0.255867,0.966712,97.26
194.54,-0.236483,0.971636,97.27
194.56,-0.217004,0.976171,97.28
194.58,-0.197439,0.980315,97.29
194.6,-0.177794,0.984068,97.3
194.62,-0.158079,0.987427,97.31
194.64,-0.1383,0.99039,97.32
194.66,-0.118466,0.992958,97.33
194.68,-0.0985841,0.995129,97.34
194.7,-0.0786632,0.996901,97.35
194.72,-0.0587107,0.998275,97.36
194.74,-0.0387348,0.99925,97.37
194.76,-0.0187434,0.999824,97.38
194.78,0.00125548,0.999999,97.39
194.8,0.0212539,0.999774,97.4
194.82,0.0412438,0.999149,97.41
194.84,0.0612172,0.998124,97.42
194.86,0.0811661,0.996701,97.43
194.88,0.101083,0.994878,97.44
194.9,0.120959,0.992658,97.45
194.92,0.140786,0.99004,97.46
194.94,0.160558,0.987026,97.47
194.96,0.180265,0.983618,97.48
194.98,0.1999,0.979816,97.49
195,0.219455,0.975623,97.5
195.02,0.238922,0.971039,97.51
195.04,0.258294,0.966066,97.52
195.06,0.277562,0.960708,97.53
195.08,0.296719,0.954965,97.54
195.1,0.315758,0.94884,97.55
195.12,0.33467,0.942335,97.56
195.14,0.353449,0.935454,97.57
195.16,0.372086,0.928198,97.58
195.18,0.390574,0.920571,97.59
195.2,0.408906,0.912576,97.6
195.22,0.427075,0.904216,97.61
195.24,0.445073,0.895494,97.62
195.26,0.462892,0.886414,97.63
195.28,0.480527,0.87698,97.64
195.3,0.497969,0.867195,97.65
195.32,0.515212,0.857063,97.66
195.34,0.532249,0.846588,97.67
195.36,0.549074,0.835774,97.68
195.38,0.565678,0.824626,97.69
195.4,0.582057,0.813148,97.7
195.42,0.598202,0.801345,97.71
195.44,0.614108,0.789222,97.72
195.46,0.629769,0.776783,97.73
195.48,0.645177,0.764033,97.74
195.5,0.660328,0.750977,97.75
195.52,0.675215,0.737621,97.76
195.54,0.689831,0.723971,97.77
195.56,0.704171,0.71003,97.78
195.58,0.71823,0.695806,97.79
195.6,0.732002,0.681303,97.8
195.62,0.745481,0.666527,97.81
195.64,0.758661,0.651485,97.82
195.66,0.771538,0.636183,97.83
195.68,0.784107,0.620626,97.84
195.7,0.796362,0.604821,97.85
195.72,0.808298,0.588774,97.86
195.74,0.819911,0.572491,97.87
195.76,0.831196,0.555979,97.88
195.78,0.842149,0.539245,97.89
195.8,0.852764,0.522296,97.9
195.82,0.863039,0.505137,97.91
195.84,0.872969,0.487776,97.92
195.86,0.882549,0.470221,97.93
195.88,0.891776,0.452477,97.94
195.9,0.900647,0.434552,97.95
195.92,0.909157,0.416453,97.96
195.94,0.917304,0.398188,97.97
195.96,0.925084,0.379764,97.98
195.98,0.932493,0.361187,97.99
196,0.93953,0.342466,98
196.02,0.946191,0.323609,98.01
196.04,0.952474,0.304621,98.02
196.06,0.958375,0.285512,98.03
196.08,0.963893,0.266289,98.04
196.1,0.969026,0.246959,98.05
196.12,0.973771,0.22753,98.06
196.14,0.978127,0.208011,98.07
196.16,0.982091,0.188408,98.08
196.18,0.985662,0.16873,98.09
196.2,0.98884,0.148984,98.1
196.22,0.991621,0.129179,98.11
196.24,0.994006,0.109322,98.12
196.26,0.995994,0.0894212,98.13
196.28,0.997583,0.0694848,98.14
196.3,0.998773,0.0495206,98.15
196.32,0.999564,0.0295366,98.16
196.34,0.999954,0.0095407,98.17
196.36,0.999945,-0.010459,98.18
196.38,0.999536,-0.0304544,98.19
196.4,0.998727,-0.0504377,98.2
196.42,0.997519,-0.0704009,98.21
196.44,0.995911,-0.0903358,98.22
196.46,0.993906,-0.110235,98.23
196.48,0.991502,-0.130089,98.24
196.5,0.988702,-0.149892,98.25
196.52,0.985507,-0.169635,98.26
196.54,0.981917,-0.18931,98.27
196.56,0.977935,-0.208909,98.28
196.58,0.973562,-0.228425,98.29
196.6,0.968799,-0.247849,98.3
196.62,0.963648,-0.267174,98.31
196.64,0.958112,-0.286392,98.32
196.66,0.952193,-0.305496,98.33
196.68,0.945893,-0.324477,98.34
196.7,0.939215,-0.343329,98.35
196.72,0.932161,-0.362043,98.36
196.74,0.924734,-0.380613,98.37
196.76,0.916938,-0.39903,98.38
196.78,0.908774,-0.417288,98.39
196.8,0.900247,-0.435379,98.4
196.82,0.89136,-0.453296,98.41
196.84,0.882117,-0.471031,98.42
196.86,0.87252,-0.488578,98.43
196.88,0.862575,-0.505929,98.44
196.9,0.852284,-0.523079,98.45
196.92,0.841653,-0.540019,98.46
196.94,0.830685,-0.556742,98.47
196.96,0.819385,-0.573244,98.48
196.98,0.807757,-0.589516,98.49
197,0.795806,-0.605552,98.5
197.02,0.783536,-0.621346,98.51
197.04,0.770954,-0.636891,98.52
197.06,0.758063,-0.652182,98.53
197.08,0.744868,-0.667212,98.54
197.1,0.731376,-0.681975,98.55
197.12,0.717591,-0.696465,98.56
197.14,0.703519,-0.710676,98.57
197.16,0.689166,-0.724604,98.58
197.18,0.674537,-0.738241,98.59
197.2,0.659638,-0.751583,98.6
197.22,0.644476,-0.764625,98.61
197.24,0.629055,-0.777361,98.62
197.26,0.613383,-0.789785,98.63
197.28,0.597466,-0.801894,98.64
197.3,0.58131,-0.813682,98.65
197.32,0.564921,-0.825145,98.66
197.34,0.548306,-0.836278,98.67
197.36,0.531472,-0.847076,98.68
197.38,0.514425,-0.857535,98.69
197.4,0.497173,-0.867652,98.7
197.42,0.479721,-0.877421,98.71
197.44,0.462078,-0.886839,98.72
197.46,0.44425,-0.895903,98.73
197.48,0.426245,-0.904608,98.74
197.5,0.408068,-0.912951,98.75
197.52,0.389729,-0.92093,98.76
197.54,0.371234,-0.92854,98.77
197.56,0.35259,-0.935778,98.78
197.58,0.333805,-0.942642,98.79
197.6,0.314887,-0.949129,98.8
197.62,0.295842,-0.955237,98.81
197.64,0.27668,-0.960962,98.82
197.66,0.257406,-0.966303,98.83
197.68,0.23803,-0.971258,98.84
197.7,0.218559,-0.975824,98.85
197.72,0.199,-0.98,98.86
197.74,0.179361,-0.983783,98.87
197.76,0.159651,-0.987174,98.88
197.78,0.139877,-0.990169,98.89
197.8,0.120047,-0.992768,98.9
197.82,0.100169,-0.99497,98.91
197.84,0.0802508,-0.996775,98.92
197.86,0.0603006,-0.99818,98.93
197.88,0.0403262,-0.999187,98.94
197.9,0.0203358,-0.999793,98.95
197.92,0.000337176,-1,98.96
197.94,-0.0196616,-0.999807,98.97
197.96,-0.0396524,-0.999214,98.98
197.98,-0.0596274,-0.998221,98.99
198,-0.0795786,-0.996829,99
198.02,-0.0994979,-0.995038,99.01
198.04,-0.119377,-0.992849,99.02
198.06,-0.139209,-0.990263,99.03
198.08,-0.158985,-0.987281,99.04
198.1,-0.178698,-0.983904,99.05
198.12,-0.198339,-0.980134,99.06
198.14,-0.217901,-0.975971,99.07
198.16,-0.237375,-0.971418,99.08
198.18,-0.256755,-0.966477,99.09
198.2,-0.276032,-0.961149,99.1
198.22,-0.295198,-0.955436,99.11
198.24,-0.314246,-0.949341,99.12
198.26,-0.333169,-0.942867,99.13
198.28,-0.351959,-0.936016,99.14
198.3,-0.370607,-0.92879,99.15
198.32,-0.389108,-0.921192,99.16
198.34,-0.407453,-0.913226,99.17
198.36,-0.425634,-0.904895,99.18
198.38,-0.443646,-0.896202,99.19
198.4,-0.46148,-0.887151,99.2
198.42,-0.47913,-0.877744,99.21
198.44,-0.496588,-0.867987,99.22
198.46,-0.513847,-0.857882,99.23
198.48,-0.5309,-0.847434,99.24
198.5,-0.547742,-0.836647,99.25
198.52,-0.564364,-0.825526,99.26
198.54,-0.580761,-0.814074,99.27
198.56,-0.596925,-0.802297,99.28
198.58,-0.61285,-0.790199,99.29
198.6,-0.628531,-0.777785,99.3
198.62,-0.64396,-0.765059,99.31
198.64,-0.659131,-0.752028,99.32
198.66,-0.674039,-0.738696,99.33
198.68,-0.688677,-0.725068,99.34
198.7,-0.70304,-0.711151,99.35
198.72,-0.717121,-0.696949,99.36
198.74,-0.730916,-0.682468,99.37
198.76,-0.744418,-0.667714,99.38
198.78,-0.757623,-0.652693,99.39
198.8,-0.770524,-0.637411,99.4
198.82,-0.783117,-0.621874,99.41
198.84,-0.795397,-0.606088,99.42
198.86,-0.807359,-0.59006,99.43
198.88,-0.818998,-0.573796,99.44
198.9,-0.83031,-0.557303,99.45
198.92,-0.841289,-0.540586,99.46
198.94,-0.851932,-0.523653,99.47
198.96,-0.862233,-0.506511,99.48
198.98,-0.872191,-0.489166,99.49
199,-0.881799,-0.471626,99.5
199.02,-0.891054,-0.453897,99.51
199.04,-0.899953,-0.435986,99.52
199.06,-0.908493,-0.417901,99.53
199.08,-0.916668,-0.399649,99.54
199.1,-0.924478,-0.381237,99.55
199.12,-0.931917,-0.362672,99.56
199.14,-0.938983,-0.343962,99.57
199.16,-0.945674,-0.325115,99.58
199.18,-0.951987,-0.306138,99.59
199.2,-0.957919,-0.287038,99.6
199.22,-0.963468,-0.267824,99.61
199.24,-0.968631,-0.248502,99.62
199.26,-0.973407,-0.229081,99.63
199.28,-0.977794,-0.209568,99.64
199.3,-0.98179,-0.189972,99.65
199.32,-0.985392,-0.170299,99.66
199.34,-0.988601,-0.150559,99.67
199.36,-0.991414,-0.130758,99.68
199.38,-0.993831,-0.110905,99.69
199.4,-0.99585,-0.0910074,99.7
199.42,-0.997471,-0.0710735,99.71
199.44,-0.998693,-0.0511112,99.72
199.46,-0.999515,-0.0311285,99.73
199.48,-0.999938,-0.0111333,99.74
199.5,-0.999961,0.00886638,99.75
199.52,-0.999583,0.0288625,99.76
199.54,-0.998806,0.0488471,99.77
199.56,-0.99763,0.0688121,99.78
199.58,-0.996054,0.0887496,99.79
199.6,-0.99408,0.108652,99.8
199.62,-0.991708,0.12851,99.81
199.64,-0.98894,0.148317,99.82
199.66,-0.985776,0.168065,99.83
199.68,-0.982218,0.187746,99.84
199.7,-0.978267,0.207351,99.85
199.72,-0.973924,0.226874,99.86
199.74,-0.969192,0.246306,99.87
199.76,-0.964073,0.265639,99.88
199.78,-0.958567,0.284866,99.89
199.8,-0.952679,0.303979,99.9
199.82,-0.946409,0.32297,99.91
199.84,-0.939761,0.341833,99.92
199.86,-0.932737,0.360558,99.93
199.88,-0.925339,0.37914,99.94
199.9,-0.917572,0.39757,99.95
199.92,-0.909438,0.41584,99.96
199.94,-0.90094,0.433945,99.97
199.96,-0.892081,0.451875,99.98
199.98,-0.882866,0.469625,99.99
200,-0.873297,0.487188,100
200.02,-0.86338,0.504555,100.01
200.04,-0.853116,0.521721,100.02
200.06,-0.842512,0.538677,100.03
200.08,-0.831571,0.555419,100.04
200.1,-0.820297,0.571938,100.05
200.12,-0.808695,0.588228,100.06
200.14,-0.796769,0.604284,100.07
200.16,-0.784525,0.620097,100.08
200.18,-0.771967,0.635663,100.09
200.2,-0.7591,0.650974,100.1
200.22,-0.74593,0.666025,100.11
200.24,-0.732461,0.680809,100.12
200.26,-0.718699,0.695321,100.13
200.28,-0.70465,0.709555,100.14
200.3,-0.690319,0.723505,100.15
200.32,-0.675712,0.737166,100.16
200.34,-0.660834,0.750532,100.17
200.36,-0.645693,0.763598,100.18
200.38,-0.630292,0.776358,100.19
200.4,-0.61464,0.788808,100.2
200.42,-0.598742,0.800942,100.21
200.44,-0.582605,0.812756,100.22
200.46,-0.566234,0.824244,100.23
200.48,-0.549637,0.835404,100.24
200.5,-0.53282,0.846228,100.25
200.52,-0.51579,0.856715,100.26
200.54,-0.498554,0.866859,100.27
200.56,-0.481118,0.876656,100.28
200.58,-0.46349,0.886102,100.29
200.6,-0.445677,0.895194,100.3
200.62,-0.427685,0.903928,100.31
200.64,-0.409522,0.9123,100.32
200.66,-0.391195,0.920308,100.33
200.68,-0.372712,0.927947,100.34
200.7,-0.35408,0.935215,100.35
200.72,-0.335306,0.942109,100.36
200.74,-0.316398,0.948627,100.37
200.76,-0.297363,0.954764,100.38
200.78,-0.27821,0.96052,100.39
200.8,-0.258945,0.965892,100.4
200.82,-0.239577,0.970877,100.41
200.84,-0.220113,0.975474,100.42
200.86,-0.20056,0.979681,100.43
200.88,-0.180928,0.983496,100.44
200.9,-0.161223,0.986918,100.45
200.92,-0.141454,0.989945,100.46
200.94,-0.121628,0.992576,100.47
200.96,-0.101753,0.99481,100.48
200.98,-0.0818382,0.996646,100.49
201,-0.0618903,0.998083,100.5
201.02,-0.0419175,0.999121,100.51
201.04,-0.0219281,0.99976,100.52
201.06,-0.00192983,0.999998,100.53
201.08,0.0180692,0.999837,100.54
201.1,0.038061,0.999275,100.55
201.12,0.0580375,0.998314,100.56
201.14,0.0779909,0.996954,100.57
201.16,0.097913,0.995195,100.58
201.18,0.117796,0.993038,100.59
201.2,0.137632,0.990483,100.6
201.22,0.157413,0.987533,100.61
201.24,0.177131,0.984187,100.62
201.26,0.196778,0.980448,100.63
201.28,0.216346,0.976317,100.64
201.3,0.235828,0.971795,100.65
201.32,0.255215,0.966884,100.66
201.34,0.2745,0.961587,100.67
201.36,0.293676,0.955905,100.68
201.38,0.312734,0.949841,100.69
201.4,0.331667,0.943396,100.7
201.42,0.350467,0.936575,100.71
201.44,0.369128,0.929379,100.72
201.46,0.38764,0.921811,100.73
201.48,0.405998,0.913874,100.74
201.5,0.424193,0.905572,100.75
201.52,0.442218,0.896908,100.76
201.54,0.460067,0.887884,100.77
201.56,0.477731,0.878506,100.78
201.58,0.495204,0.868776,100.79
201.6,0.51248,0.858699,100.8
201.62,0.52955,0.848279,100.81
201.64,0.546409,0.837519,100.82
201.66,0.563049,0.826424,100.83
201.68,0.579463,0.814998,100.84
201.7,0.595646,0.803247,100.85
201.72,0.611591,0.791174,100.86
201.74,0.627291,0.778785,100.87
201.76,0.64274,0.766084,100.88
201.78,0.657933,0.753077,100.89
201.8,0.672862,0.739768,100.9
201.82,0.687521,0.726164,100.91
201.84,0.701906,0.712269,100.92
201.86,0.71601,0.69809,100.93
201.88,0.729828,0.683631,100.94
201.9,0.743354,0.668899,100.95
201.92,0.756582,0.653899,100.96
201.94,0.769508,0.638637,100.97
201.96,0.782126,0.62312,100.98
201.98,0.794431,0.607354,100.99
202,0.806418,0.591345,101
202.02,0.818083,0.5751,101.01
202.04,0.829421,0.558624,101.02
202.06,0.840427,0.541925,101.03
202.08,0.851096,0.525009,101.04
202.1,0.861426,0.507884,101.05
202.12,0.87141,0.490555,101.06
202.14,0.881047,0.47303,101.07
202.16,0.89033,0.455315,101.08
202.18,0.899258,0.437419,101.09
202.2,0.907826,0.419347,101.1
202.22,0.916031,0.401108,101.11
202.24,0.923869,0.382708,101.12
202.26,0.931338,0.364156,101.13
202.28,0.938434,0.345457,101.14
202.3,0.945155,0.326621,101.15
202.32,0.951498,0.307654,101.16
202.34,0.957461,0.288563,101.17
202.36,0.96304,0.269358,101.18
202.38,0.968234,0.250044,101.19
202.4,0.973041,0.230631,101.2
202.42,0.977459,0.211125,101.21
202.44,0.981486,0.191535,101.22
202.46,0.98512,0.171869,101.23
202.48,0.98836,0.152133,101.24
202.5,0.991205,0.132337,101.25
202.52,0.993653,0.112488,101.26
202.54,0.995704,0.0925933,101.27
202.56,0.997357,0.0726621,101.28
202.58,0.99861,0.0527017,101.29
202.6,0.999465,0.0327203,101.3
202.62,0.999919,0.0127258,101.31
202.64,0.999974,-0.00727378,101.32
202.66,0.999628,-0.0272705,101.33
202.68,0.998883,-0.0472562,101.34
202.7,0.997738,-0.0672231,101.35
202.72,0.996194,-0.0871631,101.36
202.74,0.994252,-0.107068,101.37
202.76,0.991912,-0.126931,101.38
202.78,0.989175,-0.146742,101.39
202.8,0.986042,-0.166495,101.4
202.82,0.982515,-0.186181,101.41
202.84,0.978596,-0.205793,101.42
202.86,0.974284,-0.225322,101.43
202.88,0.969583,-0.244762,101.44
202.9,0.964494,-0.264103,101.45
202.92,0.95902,-0.283339,101.46
202.94,0.953162,-0.302461,101.47
202.96,0.946922,-0.321463,101.48
202.98,0.940304,-0.340336,101.49
203,0.93331,-0.359072,101.5
203.02,0.925942,-0.377666,101.51
203.04,0.918204,-0.396108,101.52
203.06,0.910099,-0.414391,101.53
203.08,0.90163,-0.432509,101.54
203.1,0.8928,-0.450454,101.55
203.12,0.883613,-0.468219,101.56
203.14,0.874072,-0.485796,101.57
203.16,0.864182,-0.503179,101.58
203.18,0.853946,-0.520361,101.59
203.2,0.843369,-0.537335,101.6
203.22,0.832454,-0.554094,101.61
203.24,0.821207,-0.570631,101.62
203.26,0.809631,-0.58694,101.63
203.28,0.797731,-0.603014,101.64
203.3,0.785512,-0.618847,101.65
203.32,0.772978,-0.634432,101.66
203.34,0.760136,-0.649764,101.67
203.36,0.74699,-0.664836,101.68
203.38,0.733544,-0.679642,101.69
203.4,0.719806,-0.694176,101.7
203.42,0.705779,-0.708432,101.71
203.44,0.69147,-0.722405,101.72
203.46,0.676885,-0.736089,101.73
203.48,0.662029,-0.749478,101.74
203.5,0.646908,-0.762568,101.75
203.52,0.631528,-0.775353,101.76
203.54,0.615896,-0.787828,101.77
203.56,0.600017,-0.799987,101.78
203.58,0.583898,-0.811827,101.79
203.6,0.567546,-0.823342,101.8
203.62,0.550967,-0.834527,101.81
203.64,0.534167,-0.845379,101.82
203.66,0.517154,-0.855892,101.83
203.68,0.499934,-0.866064,101.84
203.7,0.482514,-0.875888,101.85
203.72,0.464901,-0.885363,101.86
203.74,0.447102,-0.894483,101.87
203.76,0.429124,-0.903246,101.88
203.78,0.410974,-0.911647,101.89
203.8,0.39266,-0.919684,101.9
203.82,0.374189,-0.927352,101.91
203.84,0.355569,-0.93465,101.92
203.86,0.336806,-0.941574,101.93
203.88,0.317908,-0.948121,101.94
203.9,0.298884,-0.95429,101.95
203.92,0.279739,-0.960076,101.96
203.94,0.260483,-0.965478,101.97
